year;country_id_o;country_id_d;distw_harmonic;distw_arithmetic;dist;distcap;contig;comlang_off;comcol;comrelig;pop_o;pop_d;gdp_o;gdp_d;pop_pwt_o
2001;TGO;COD;2324;2453;1948;1948;0;1;0;0,161881998;4992,225;48167,046;1332328,96;7438044,16;5111,77002
2002;TGO;COD;2324;2453;1948;1948;0;1;0;0,161881998;5123,674;49516,96;1474630,144;8728038,4;5251,472168
2003;TGO;COD;2324;2453;1948;1948;0;1;0;0,161881998;5258,956;50972,324;1673690,368;8937555,968;5391,400879
2004;TGO;COD;2324;2453;1948;1948;0;1;0;0,161881998;5397,851;52487,293;1937074,56;10297481,22;5534,598145
2005;TGO;COD;2325;2453;1948;1948;0;1;0;0,161881998;5540,214;54028,004;2115154,048;11964484,61;5683,268066
2006;TGO;COD;2325;2453;1948;1948;0;1;0;0,161881998;5685,845;55590,839;2202809,088;14296506,37;5837,791992
2007;TGO;COD;2325;2453;1948;1948;0;1;0;0,161881998;5834,806;57187,943;2523462,656;16364027,9;5997,384766
2008;TGO;COD;2325;2453;1948;1948;0;1;0;0,161881998;5987,491;58819,038;3163416,576;19206014,98;6161,795898
2009;TGO;COD;2325;2453;1948;1948;0;1;0;0,161881998;6144,457;60486,275;3163000,576;18262675,46;6330,472168
2010;TGO;COD;2327;2454;1948;1948;0;1;0;0,161881998;6306,014;62191,162;3172945,408;21561942,02;6502,952148
2011;TGO;COD;2327;2454;1948;1948;0;1;0;0,161881998;6472,304;63931,511;3756023,04;25835399,17;6679,282227
2012;TGO;COD;2327;2454;1948;1948;0;1;0;0,161881998;6642,928;65705,093;3915754,24;29306222,59;6859,481934
2013;TGO;COD;2327;2454;1948;1948;0;1;0;0,161881998;6816,982;67513,68;4338575,872;32690896,9;7042,948242
2014;TGO;COD;2327;2454;1948;1948;0;1;0;0,161881998;7228,915;;4482880,512;;7228,915039
2015;TGO;COD;2330;2457;1948;1948;0;1;0;0,161881998;7416,802;;4087628,288;;7416,801758
2016;TGO;COD;2330;2457;1948;1948;0;1;0;0,161881998;7606,374;;4399995,904;;7606,374023
2017;TGO;COD;2330;2457;1948;1948;0;1;0;0,161881998;7698,476;81398,766;6395472,574;38019265,63;7797,693848
2018;TGO;COD;2330;2457;1948;1948;0;1;0;0,161881998;7889,095;84068,092;7112200,725;47568210,07;
2019;TGO;COD;2330;2457;1948;1948;0;1;0;0,161881998;8082,359;86790,565;7220395,248;51775830,73;
2020;TGO;COD;2334;2461;1948;1948;0;1;0;0,161881998;8278,737;89561,401;7574636,979;48716960,86;
2021;TGO;COD;2334;2461;1948;1948;0;1;0;0,161881998;8478,242;92377,983;8413200,568;53958573,69;
1948;TGO;COG;1895;1900;1942;1942;0;1;1;0,173795998;;;;;
1949;TGO;COG;1895;1900;1942;1942;0;1;1;0,173795998;;;;;
1950;TGO;COG;1895;1900;1942;1942;0;1;1;0,173795998;1171,897;826,308;;;
1951;TGO;COG;1895;1900;1942;1942;0;1;1;0,173795998;1194,973;840,223;;;
1952;TGO;COG;1895;1900;1942;1942;0;1;1;0,173795998;1219,113;854,885;;;
1953;TGO;COG;1895;1900;1942;1942;0;1;1;0,173795998;1244,363;870,325;;;
1954;TGO;COG;1895;1900;1942;1942;0;1;1;0,173795998;1270,771;886,576;;;
1955;TGO;COG;1865;1873;1942;1942;0;1;1;0,173795998;1298,389;903,672;;;
1956;TGO;COG;1865;1873;1942;1942;0;1;1;0,173795998;1327,27;921,651;;;
1957;TGO;COG;1865;1873;1942;1942;0;1;1;0,173795998;1357,445;940,458;;;
1958;TGO;COG;1865;1873;1942;1942;0;1;1;0,173795998;1388,973;960,128;;;
1959;TGO;COG;1865;1873;1942;1942;0;1;1;0,173795998;1421,772;980,7;;;
1960;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;1580,513;1013,581;121128,072;131731,864;1568,119995
1961;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;1597,528;1039,958;126396,472;151675,744;1606,209961
1962;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;1612,758;1067,589;132237,472;166521,232;1645,883057
1963;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;1631,763;1096,468;143255,808;172233,424;1687,212036
1964;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;1662,072;1126,573;166104,08;185693,728;1730,097046
1965;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;1708,632;1157,905;187300,304;198318,064;1774,781006
1966;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;1774,029;1190,424;216136,224;220613,584;1821,166992
1967;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;1855,445;1224,187;231706,448;237397,424;1869,324951
1968;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;1945,781;1259,394;241956,912;251247,456;1919,332031
1969;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;2034,909;1296,306;267732,48;265040,032;1971,465942
1970;TGO;COG;1852;1859;1942;1942;0;1;1;0,173795998;2115,521;1335,09;253976,592;274960,704;2115,521973
1971;TGO;COG;1852;1859;1942;1942;0;1;1;0,173795998;2185,661;1375,876;286537,568;322128,032;2185,662109
1972;TGO;COG;1852;1859;1942;1942;0;1;1;0,173795998;2247,575;1418,556;335677,6;410669,248;2247,582031
1973;TGO;COG;1852;1859;1942;1942;0;1;1;0,173795998;2303,345;1462,767;406479,936;541973,376;2303,344971
1974;TGO;COG;1852;1859;1942;1942;0;1;1;0,173795998;2356,623;1508;560437,824;585364,608;2356,62207
1975;TGO;COG;1854;1861;1942;1942;0;1;1;0,173795998;2410,446;1553,903;617321,664;767102,656;2410,446045
1976;TGO;COG;1854;1861;1942;1942;0;1;1;0,173795998;2464,459;1600,295;619375,168;754549,632;2464,455078
1977;TGO;COG;1854;1861;1942;1942;0;1;1;0,173795998;2518,572;1647,32;777435,072;765224;2518,565918
1978;TGO;COG;1854;1861;1942;1942;0;1;1;0,173795998;2576,477;1695,348;824264;878771,776;2576,468994
1979;TGO;COG;1854;1861;1942;1942;0;1;1;0,173795998;2642,853;1744,922;891775,744;1198749,696;2642,845947
1980;TGO;COG;1852;1859;1942;1942;0;1;1;0,173795998;2720,838;1796,412;1136409,088;1705796,864;2720,839111
1981;TGO;COG;1852;1859;1942;1942;0;1;1;0,173795998;2812,051;1849,97;962347,2;1993512,32;2812,039063
1982;TGO;COG;1852;1859;1942;1942;0;1;1;0,173795998;2915,098;1905,411;821652,032;2160640,512;2915,065918
1983;TGO;COG;1852;1859;1942;1942;0;1;1;0,173795998;3026,308;1962,375;765746,496;2097274,24;3026,238037
1984;TGO;COG;1852;1859;1942;1942;0;1;1;0,173795998;3140,297;2020,333;718148,992;2193581,312;3140,237061
1985;TGO;COG;1850;1857;1942;1942;0;1;1;0,173795998;3252,995;2078,914;762359,808;2160872,448;3252,993896
1986;TGO;COG;1850;1857;1942;1942;0;1;1;0,173795998;3363,537;2138,09;1060911,744;1849268,224;3364,02002
1987;TGO;COG;1850;1857;1942;1942;0;1;1;0,173795998;3472,65;2198,025;1249099,264;2297753,6;3474,080078
1988;TGO;COG;1850;1857;1942;1942;0;1;1;0,173795998;3579,803;2258,785;1378847,36;2212536,32;3581,927979
1989;TGO;COG;1850;1857;1942;1942;0;1;1;0,173795998;3684,782;2320,488;1352949,632;2389593,088;3686,373047
1990;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;3787,602;2383,283;1628427,648;2798746,112;3786,939941
1991;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;3887,716;2447,02;1602299,776;2724853,504;3882,270996
1992;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;3985,364;2511,819;1692959,104;2933222,656;3973,326904
1993;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;4082,422;2578,424;1233496,96;1918970,24;4064,926025
1994;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;4181,481;2647,817;982624,32;1769365,376;4163,64209
1995;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;4284,497;2720,633;1309382,784;2116003,84;4274,023926
1996;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;4392,177;2797,572;1465448,192;2540697,6;4398,237793
1997;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;4504,291;2878,333;1498950,912;2322718,976;4534,550781
1998;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;4620,71;2961,357;1587346,048;1949481,344;4679,022949
1999;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;4740,974;3044,444;1576094,464;2353909,504;4825,704102
2000;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;4864,753;3126,204;1294250,24;3219910,656;4970,367188
2001;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;4992,225;3205,636;1332328,96;2794259,712;5111,77002
2002;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;5123,674;3283,719;1474630,144;3019993,6;5251,472168
2003;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;5258,956;3363,418;1673690,368;3495868,672;5391,400879
2004;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;5397,851;3448,868;1937074,56;4648628,736;5534,598145
2005;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;5540,214;3542,867;2115154,048;6087002,624;5683,268066
2006;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;5685,845;3646,653;2202809,088;7731260,928;5837,791992
2007;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;5834,806;3758,858;2523462,656;8394688,512;5997,384766
2008;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;5987,491;3876,475;3163416,576;11859015,68;6161,795898
2009;TGO;COG;1847;1855;1942;1942;0;1;1;0,173795998;6144,457;3995,146;3163000,576;9593536,512;6330,472168
2010;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;6306,014;4111,715;3172945,408;12007879,68;6502,952148
2011;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;6472,304;4225,359;3756023,04;14425607,17;6679,282227
2012;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;6642,928;4337,051;3915754,24;13677929,47;6859,481934
2013;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;6816,982;4447,632;4338575,872;14085852,16;7042,948242
2014;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;7228,915;4871,101;4482880,512;14177437,7;7228,915039
2015;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;7416,802;4995,648;4087628,288;8553154,56;7416,801758
2016;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;7606,374;5125,821;4399995,904;7833509,376;7606,374023
2017;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;7698,476;5110,701;6395472,574;11094823,68;7797,693848
2018;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;7889,095;5244,363;7112200,725;13670038,02;
2019;TGO;COG;1848;1856;1942;1942;0;1;1;0,173795998;8082,359;5380,504;7220395,248;12750338,74;
2020;TGO;COG;1849;1857;1942;1942;0;1;1;0,173795998;8278,737;5518,092;7574636,979;10483151,09;
2021;TGO;COG;1849;1857;1942;1942;0;1;1;0,173795998;8478,242;5657,017;8413200,568;12523961,68;
1948;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;;;;;
1949;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;;;;;
1950;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1171,897;148,057;;;
1951;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1194,973;150,937;;;
1952;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1219,113;153,936;;;
1953;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1244,363;157,062;;;
1954;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1270,771;160,318;;;
1955;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1298,389;163,711;;;
1956;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1327,27;167,245;;;
1957;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1357,445;170,928;;;
1958;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1388,973;174,766;;;
1959;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1421,772;178,754;;;
1960;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1580,513;190,475;121128,072;;1568,119995
1961;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1597,528;193,754;126396,472;;1606,209961
1962;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1612,758;197,073;132237,472;;1645,883057
1963;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1631,763;200,505;143255,808;;1687,212036
1964;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1662,072;204,15;166104,08;;1730,097046
1965;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1708,632;208,08;187300,304;;1774,781006
1966;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1774,029;212,381;216136,224;;1821,166992
1967;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1855,445;217,054;231706,448;;1869,324951
1968;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;1945,781;221,983;241956,912;;1919,332031
1969;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2034,909;226,997;267732,48;;1971,465942
1970;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2115,521;232;253976,592;;2115,521973
1971;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2185,661;236,885;286537,568;;2185,662109
1972;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2247,575;241,769;335677,6;;2247,582031
1973;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2303,345;247,059;406479,936;;2303,344971
1974;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2356,623;253,302;560437,824;;2356,62207
1975;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2410,446;260,863;617321,664;;2410,446045
1976;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2464,459;269,912;619375,168;;2464,455078
1977;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2518,572;280,248;777435,072;;2518,565918
1978;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2576,477;291,395;824264;;2576,468994
1979;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2642,853;302,678;891775,744;;2642,845947
1980;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2720,838;313,598;1136409,088;123505,664;2720,839111
1981;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2812,051;323,998;962347,2;114271,88;2812,039063
1982;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;2915,098;333,998;821652,032;107089,56;2915,065918
1983;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;3026,308;343,708;765746,496;111519,672;3026,238037
1984;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;3140,297;353,345;718148,992;107489,832;3140,237061
1985;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;3252,995;363,068;762359,808;114490,712;3252,993896
1986;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;3363,537;372,895;1060911,744;162487,776;3364,02002
1987;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;3472,65;382,771;1249099,264;196433,68;3474,080078
1988;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;3579,803;392,705;1378847,36;207476,56;3581,927979
1989;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;3684,782;402,707;1352949,632;198733,184;3686,373047
1990;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;3787,602;412,79;1628427,648;250030,784;3786,939941
1991;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;3887,716;422,969;1602299,776;246823,408;3882,270996
1992;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;3985,364;433,286;1692959,104;266191,088;3973,326904
1993;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;4082,422;443,82;1233496,96;263568,128;4064,926025
1994;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;4181,481;454,665;982624,32;185761,808;4163,64209
1995;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;4284,497;465,895;1309382,784;231896,24;4274,023926
1996;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;4392,177;477,548;1465448,192;230495,76;4398,237793
1997;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;4504,291;489,627;1498950,912;212099,648;4534,550781
1998;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;4620,71;502,128;1587346,048;215394,048;4679,022949
1999;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;4740,974;515,028;1576094,464;222580,464;4825,704102
2000;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;4864,753;528,312;1294250,24;201899,888;4970,367188
2001;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;4992,225;541,976;1332328,96;220093,824;5111,77002
2002;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;5123,674;556,028;1474630,144;246737,664;5251,472168
2003;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;5258,956;570,491;1673690,368;317562,304;5391,400879
2004;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;5397,851;585,389;1937074,56;368143,104;5534,598145
2005;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;5540,214;600,733;2115154,048;380372,896;5683,268066
2006;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;5685,845;616,526;2202809,088;406111,904;5837,791992
2007;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;5834,806;632,736;2523462,656;462453,632;5997,384766
2008;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;5987,491;649,291;3163416,576;517477,664;6161,795898
2009;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;6144,457;666,097;3163000,576;514788,096;6330,472168
2010;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;6306,014;683,081;3172945,408;516962,944;6502,952148
2011;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;6472,304;700,216;3756023,04;566024,704;6679,282227
2012;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;6642,928;717,503;3915754,24;550476,48;6859,481934
2013;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;6816,982;734,917;4338575,872;598925,888;7042,948242
2014;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;7228,915;759,385;4482880,512;647720,704;7228,915039
2015;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;7416,802;777,424;4087628,288;565689,792;7416,801758
2016;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;7606,374;795,601;4399995,904;616654,464;7606,374023
2017;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;7698,476;813,89;6395472,574;1077439,663;7797,693848
2018;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;7889,095;832,322;7112200,725;1188797,575;
2019;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;8082,359;850,891;7220395,248;1195019,559;
2020;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;8278,737;869,595;7574636,979;1223876,065;
2021;TGO;COM;5056;5056;5056;5056;0;1;1;0,169844002;8478,242;888,456;8413200,568;1327964,249;
1948;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;;;;;
1949;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;;;;;
1950;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1171,897;146,403;;;
1951;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1194,973;150,651;;;
1952;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1219,113;155,037;;;
1953;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1244,363;159,567;;;
1954;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1270,771;164,262;;;
1955;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1298,389;169,146;;;
1956;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1327,27;174,228;;;
1957;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1357,445;179,516;;;
1958;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1388,973;185,02;;;
1959;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1421,772;190,769;;;
1960;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1580,513;212,247;121128,072;;1568,119995
1961;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1597,528;217,15;126396,472;;1606,209961
1962;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1612,758;222,725;132237,472;;1645,883057
1963;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1631,763;228,818;143255,808;;1687,212036
1964;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1662,072;235,189;166104,08;;1730,097046
1965;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1708,632;241,659;187300,304;;1774,781006
1966;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1774,029;248,05;216136,224;;1821,166992
1967;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1855,445;254,371;231706,448;;1869,324951
1968;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;1945,781;260,848;241956,912;;1919,332031
1969;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2034,909;267,814;267732,48;;1971,465942
1970;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2115,521;275,426;253976,592;;2115,521973
1971;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2185,661;283,99;286537,568;;2185,662109
1972;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2247,575;293,218;335677,6;;2247,582031
1973;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2303,345;301,968;406479,936;;2303,344971
1974;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2356,623;308,699;560437,824;;2356,62207
1975;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2410,446;312,413;617321,664;71980;2410,446045
1976;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2464,459;312,516;619375,168;60820;2464,455078
1977;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2518,572;309,609;777435,072;58560;2518,565918
1978;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2576,477;305,363;824264;67410;2576,468994
1979;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2642,853;302,133;891775,744;75750;2642,845947
1980;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2720,838;301,591;1136409,088;142246,88;2720,839111
1981;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2812,051;304,432;962347,2;139468,112;2812,039063
1982;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;2915,098;310,092;821652,032;140630,752;2915,065918
1983;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;3026,308;317,457;765746,496;138476,24;3026,238037
1984;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;3140,297;324,815;718148,992;132019,064;3140,237061
1985;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;3252,995;330,966;762359,808;137728,16;3252,993896
1986;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;3363,537;335,517;1060911,744;190651,2;3364,02002
1987;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;3472,65;338,984;1249099,264;235253,168;3474,080078
1988;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;3579,803;342,157;1378847,36;264308,144;3581,927979
1989;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;3684,782;346,209;1352949,632;267448,512;3686,373047
1990;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;3787,602;351,96;1628427,648;306891,104;3786,939941
1991;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;3887,716;359,642;1602299,776;319827,072;3882,270996
1992;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;3985,364;368,873;1692959,104;357160,992;3973,326904
1993;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;4082,422;379,1;1233496,96;490417,376;4064,926025
1994;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;4181,481;389,504;982624,32;406580,64;4163,64209
1995;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;4284,497;399,477;1309382,784;487148,992;4274,023926
1996;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;4392,177;408,79;1465448,192;501979,072;4398,237793
1997;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;4504,291;417,562;1498950,912;490608,672;4534,550781
1998;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;4620,71;425,932;1587346,048;521910,56;4679,022949
1999;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;4740,974;434,168;1576094,464;592416,704;4825,704102
2000;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;4864,753;442,426;1294250,24;539227,072;4970,367188
2001;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;4992,225;450,812;1332328,96;563024,256;5111,77002
2002;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;5123,674;459,14;1474630,144;620974,784;5251,472168
2003;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;5258,956;466,939;1673690,368;813963,904;5391,400879
2004;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;5397,851;473,577;1937074,56;924318,528;5534,598145
2005;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;5540,214;478,651;2115154,048;971976,96;5683,268066
2006;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;5685,845;481,94;2202809,088;1107890,816;5837,791992
2007;TGO;CPV;2872;2872;2872;2872;0;0;0;0,282817006;5834,806;483,713;2523462,656;1513934,08;5997,384766
